fpr,tpr,threshold
1.123067129391954327e-01,8.467000000000000082e-01,5.000966029096520771e-01
1.123067129391954327e-01,8.467200000000000282e-01,5.000921010094946384e-01
1.123272480850976418e-01,8.467200000000000282e-01,5.000871530907754492e-01
1.123272480850976418e-01,8.467400000000000482e-01,5.000859285403335130e-01
1.123683183769020738e-01,8.467400000000000482e-01,5.000802124865135756e-01
1.123683183769020738e-01,8.467599999999999572e-01,5.000769513151496204e-01
1.123888535228042829e-01,8.467599999999999572e-01,5.000692475987704722e-01
1.123888535228042829e-01,8.468400000000000372e-01,5.000220935976249503e-01
1.124093886687064919e-01,8.468400000000000372e-01,5.000209924124517924e-01
1.124093886687064919e-01,8.468599999999999461e-01,5.000175064757276244e-01
1.124299238146087010e-01,8.468599999999999461e-01,5.000134783871063027e-01
1.124299238146087010e-01,8.468799999999999661e-01,5.000125534931079141e-01
1.124504589605109101e-01,8.468799999999999661e-01,4.999985533687688610e-01
1.124504589605109101e-01,8.469200000000000061e-01,4.999958997732693589e-01
1.124709941064131330e-01,8.469200000000000061e-01,4.999928252166159215e-01
1.124709941064131330e-01,8.469400000000000261e-01,4.999832216824852127e-01
1.124915292523153421e-01,8.469400000000000261e-01,4.999745099059588194e-01
1.124915292523153421e-01,8.469799999999999551e-01,4.999726112504072062e-01
1.125736698359241783e-01,8.469799999999999551e-01,4.999662416321152270e-01
1.125736698359241783e-01,8.470199999999999951e-01,4.999632490175693889e-01
1.126147401277286103e-01,8.470199999999999951e-01,4.999613134344719767e-01
1.126147401277286103e-01,8.470400000000000151e-01,4.999583591696756812e-01
1.126352752736308194e-01,8.470400000000000151e-01,4.999482307042059093e-01
1.126352752736308194e-01,8.470600000000000351e-01,4.999443014866342128e-01
1.126763455654352375e-01,8.470600000000000351e-01,4.999420742028989895e-01
1.126763455654352375e-01,8.470999999999999641e-01,4.999197513261560699e-01
1.127174158572396695e-01,8.470999999999999641e-01,4.999175513208492516e-01
1.127174158572396695e-01,8.471400000000000041e-01,4.999095251045883037e-01
1.127379510031418786e-01,8.471400000000000041e-01,4.999088761465781405e-01
1.127379510031418786e-01,8.471800000000000441e-01,4.999000030067411449e-01
1.127995564408485057e-01,8.471800000000000441e-01,4.998902142746703969e-01
1.127995564408485057e-01,8.472399999999999931e-01,4.998846759687485819e-01
1.128406267326529377e-01,8.472399999999999931e-01,4.998750460524737371e-01
1.128406267326529377e-01,8.472600000000000131e-01,4.998743935989726772e-01
1.128611618785551468e-01,8.472600000000000131e-01,4.998693413819504938e-01
1.128611618785551468e-01,8.473399999999999821e-01,4.998517824941646759e-01
1.128816970244573559e-01,8.473399999999999821e-01,4.998515565045218989e-01
1.128816970244573559e-01,8.474399999999999711e-01,4.998254829565947910e-01
1.129022321703595649e-01,8.474399999999999711e-01,4.998250030660305043e-01
1.129022321703595649e-01,8.474599999999999911e-01,4.998196671421555881e-01
1.129227673162617879e-01,8.474599999999999911e-01,4.998195318873148718e-01
1.129227673162617879e-01,8.474800000000000111e-01,4.998185243307414205e-01
1.130459781916750561e-01,8.474800000000000111e-01,4.998014366357221294e-01
1.130459781916750561e-01,8.475399999999999601e-01,4.997857098511439000e-01
1.130870484834794742e-01,8.475399999999999601e-01,4.997754353031512164e-01
1.130870484834794742e-01,8.476399999999999491e-01,4.997487701498540824e-01
1.131075836293816833e-01,8.476399999999999491e-01,4.997469616878708609e-01
1.131075836293816833e-01,8.476599999999999691e-01,4.997412371503883732e-01
1.131691890670883244e-01,8.476599999999999691e-01,4.997350949189227620e-01
1.131691890670883244e-01,8.476799999999999891e-01,4.997266208934371123e-01
1.133540053802082198e-01,8.476799999999999891e-01,4.996674414728144442e-01
1.133540053802082198e-01,8.477599999999999580e-01,4.996568573059025908e-01
1.133745405261104428e-01,8.477599999999999580e-01,4.996562202691257615e-01
1.133745405261104428e-01,8.478200000000000180e-01,4.996520951871191718e-01
1.133950756720126518e-01,8.478200000000000180e-01,4.996502569794854520e-01
1.133950756720126518e-01,8.478400000000000380e-01,4.996489651740311788e-01
1.134361459638170699e-01,8.478400000000000380e-01,4.996425929309106784e-01
1.134361459638170699e-01,8.478599999999999470e-01,4.996421103163531940e-01
1.134566811097192790e-01,8.478599999999999470e-01,4.996400656160210341e-01
1.134566811097192790e-01,8.478999999999999870e-01,4.996345348387539742e-01
1.134977514015237110e-01,8.478999999999999870e-01,4.996309523722542445e-01
1.134977514015237110e-01,8.479400000000000270e-01,4.996279724120645804e-01
1.135593568392303382e-01,8.479400000000000270e-01,4.996202817173996391e-01
1.135593568392303382e-01,8.479600000000000470e-01,4.996194823035616794e-01
1.135798919851325611e-01,8.479600000000000470e-01,4.996187335963374054e-01
1.135798919851325611e-01,8.479999999999999760e-01,4.996162256416835090e-01
1.136414974228391883e-01,8.479999999999999760e-01,4.996098192067201516e-01
1.136414974228391883e-01,8.480400000000000160e-01,4.996059909377915109e-01
1.137031028605458294e-01,8.480400000000000160e-01,4.995963809085164353e-01
1.137031028605458294e-01,8.480600000000000360e-01,4.995946077474875402e-01
1.137441731523502475e-01,8.480600000000000360e-01,4.995887414373929580e-01
1.137441731523502475e-01,8.480799999999999450e-01,4.995882720497543672e-01
1.138057785900568886e-01,8.480799999999999450e-01,4.995789593619081037e-01
1.138057785900568886e-01,8.480999999999999650e-01,4.995742835495571299e-01
1.138879191736657248e-01,8.480999999999999650e-01,4.995563211491768074e-01
1.138879191736657248e-01,8.481400000000000050e-01,4.995517270964078271e-01
1.139289894654701568e-01,8.481400000000000050e-01,4.995472983827412561e-01
1.139289894654701568e-01,8.481600000000000250e-01,4.995431218127693307e-01
1.139905949031767840e-01,8.481600000000000250e-01,4.995256263022427867e-01
1.139905949031767840e-01,8.482199999999999740e-01,4.995141869347616281e-01
1.140111300490789931e-01,8.482199999999999740e-01,4.995137047925659601e-01
1.140111300490789931e-01,8.482399999999999940e-01,4.995035443779926032e-01
1.140932706326878432e-01,8.482399999999999940e-01,4.994829806653266480e-01
1.140932706326878432e-01,8.483000000000000540e-01,4.994690923154008200e-01
1.141138057785900523e-01,8.483000000000000540e-01,4.994650256694653789e-01
1.141138057785900523e-01,8.483199999999999630e-01,4.994629463692650817e-01
1.141754112162966933e-01,8.483199999999999630e-01,4.994449525484975227e-01
1.141754112162966933e-01,8.484000000000000430e-01,4.994258347556040922e-01
1.141959463621989024e-01,8.484000000000000430e-01,4.994165829704164117e-01
1.141959463621989024e-01,8.484199999999999520e-01,4.994146328383043953e-01
1.142575517999055434e-01,8.484199999999999520e-01,4.994084203658467613e-01
1.142575517999055434e-01,8.484599999999999920e-01,4.993931410191643216e-01
1.142780869458077525e-01,8.484599999999999920e-01,4.993908571742042279e-01
1.142780869458077525e-01,8.484800000000000120e-01,4.993809575353853059e-01
1.142986220917099616e-01,8.484800000000000120e-01,4.993782243340013638e-01
1.142986220917099616e-01,8.485200000000000520e-01,4.993694158621267420e-01
1.143191572376121706e-01,8.485200000000000520e-01,4.993649815856744389e-01
1.143191572376121706e-01,8.485399999999999610e-01,4.993602173138700362e-01
1.143396923835143797e-01,8.485399999999999610e-01,4.993462198042408207e-01
1.143396923835143797e-01,8.485599999999999810e-01,4.993415315456651848e-01
1.144012978212210208e-01,8.485599999999999810e-01,4.993259302886415840e-01
1.144012978212210208e-01,8.485800000000000010e-01,4.993172091606898344e-01
1.144218329671232298e-01,8.485800000000000010e-01,4.993134860931156549e-01
1.144218329671232298e-01,8.486000000000000210e-01,4.993113658958983625e-01
1.144423681130254389e-01,8.486000000000000210e-01,4.993034693205174457e-01
1.144423681130254389e-01,8.488599999999999479e-01,4.992547858909054392e-01
1.144629032589276479e-01,8.488599999999999479e-01,4.992503478370456382e-01
1.144629032589276479e-01,8.488799999999999679e-01,4.992430545935790942e-01
1.145039735507320799e-01,8.488799999999999679e-01,4.992401510067722148e-01
1.145039735507320799e-01,8.489400000000000279e-01,4.992347233207339863e-01
1.145245086966342890e-01,8.489400000000000279e-01,4.992304823094892430e-01
1.145245086966342890e-01,8.489600000000000479e-01,4.992268001005323863e-01
1.145655789884387071e-01,8.489600000000000479e-01,4.992229896700933756e-01
1.145655789884387071e-01,8.489999999999999769e-01,4.992218751198605475e-01
1.146066492802431391e-01,8.489999999999999769e-01,4.992153157541746600e-01
1.146066492802431391e-01,8.490799999999999459e-01,4.991969328619190183e-01
1.146477195720475573e-01,8.490799999999999459e-01,4.991949354811649475e-01
1.146477195720475573e-01,8.490999999999999659e-01,4.991895935698628661e-01
1.146887898638519893e-01,8.490999999999999659e-01,4.991750962586004592e-01
1.146887898638519893e-01,8.491999999999999549e-01,4.991649327448160478e-01
1.147093250097541983e-01,8.491999999999999549e-01,4.991624075572563823e-01
1.147093250097541983e-01,8.492399999999999949e-01,4.991587161463428290e-01
1.147298601556564074e-01,8.492399999999999949e-01,4.991570513898976325e-01
1.147298601556564074e-01,8.492600000000000149e-01,4.991567691754160707e-01
1.147503953015586164e-01,8.492600000000000149e-01,4.991534970096668244e-01
1.147503953015586164e-01,8.493000000000000549e-01,4.991478791021990435e-01
1.147914655933630346e-01,8.493000000000000549e-01,4.991372575040962656e-01
1.147914655933630346e-01,8.494000000000000439e-01,4.991032254890472863e-01
1.148325358851674666e-01,8.494000000000000439e-01,4.991028369936396092e-01
1.148325358851674666e-01,8.494399999999999729e-01,4.991023359428379269e-01
1.148736061769718847e-01,8.494399999999999729e-01,4.990771703840951590e-01
1.148736061769718847e-01,8.494800000000000129e-01,4.990760616637011648e-01
1.148941413228740938e-01,8.494800000000000129e-01,4.990737263658968081e-01
1.148941413228740938e-01,8.495399999999999618e-01,4.990637215469577170e-01
1.149146764687763167e-01,8.495399999999999618e-01,4.990631196864886987e-01
1.149146764687763167e-01,8.496200000000000419e-01,4.990480431131337213e-01
1.149762819064829439e-01,8.496200000000000419e-01,4.990322062837456163e-01
1.149762819064829439e-01,8.496399999999999508e-01,4.990318843283922390e-01
1.149968170523851529e-01,8.496399999999999508e-01,4.990162268722792005e-01
1.149968170523851529e-01,8.496599999999999708e-01,4.990130020057628180e-01
1.150173521982873620e-01,8.496599999999999708e-01,4.990123604334565921e-01
1.150173521982873620e-01,8.497599999999999598e-01,4.990057494130868410e-01
1.150789576359940031e-01,8.497599999999999598e-01,4.989921105870554485e-01
1.150789576359940031e-01,8.497999999999999998e-01,4.989852924850868288e-01
1.150994927818962121e-01,8.497999999999999998e-01,4.989742563904705497e-01
1.150994927818962121e-01,8.498599999999999488e-01,4.989694366555336158e-01
1.151200279277984212e-01,8.498599999999999488e-01,4.989649132760426431e-01
1.151200279277984212e-01,8.499200000000000088e-01,4.989608158374941871e-01
1.152021685114072713e-01,8.499200000000000088e-01,4.989427707423106928e-01
1.152021685114072713e-01,8.499799999999999578e-01,4.989318393748101155e-01
1.152227036573094804e-01,8.499799999999999578e-01,4.989279150038684607e-01
1.152227036573094804e-01,8.500199999999999978e-01,4.989256878552179031e-01
1.152432388032117033e-01,8.500199999999999978e-01,4.989193774270013759e-01
1.152432388032117033e-01,8.500400000000000178e-01,4.989193746132777330e-01
1.152843090950161214e-01,8.500400000000000178e-01,4.989172362384567405e-01
1.152843090950161214e-01,8.500999999999999668e-01,4.989160196733187225e-01
1.153048442409183305e-01,8.500999999999999668e-01,4.989158043102054907e-01
1.153048442409183305e-01,8.501400000000000068e-01,4.989140416426218749e-01
1.153664496786249716e-01,8.501400000000000068e-01,4.989080983311863227e-01
1.153664496786249716e-01,8.501800000000000468e-01,4.988970510216734211e-01
1.153869848245271806e-01,8.501800000000000468e-01,4.988970098309689627e-01
1.153869848245271806e-01,8.502399999999999958e-01,4.988802944913167670e-01
1.154280551163315988e-01,8.502399999999999958e-01,4.988788409543421509e-01
1.154280551163315988e-01,8.503800000000000248e-01,4.988674650015708090e-01
1.155307308458426580e-01,8.503800000000000248e-01,4.988406291830272954e-01
1.155307308458426580e-01,8.504000000000000448e-01,4.988374811949356502e-01
1.155512659917448670e-01,8.504000000000000448e-01,4.988369429007290523e-01
1.155512659917448670e-01,8.504800000000000137e-01,4.988186809821106293e-01
1.155718011376470761e-01,8.504800000000000137e-01,4.988181897301055545e-01
1.155718011376470761e-01,8.505000000000000338e-01,4.988136529628943716e-01
1.155923362835492990e-01,8.505000000000000338e-01,4.988083117729502081e-01
1.155923362835492990e-01,8.505399999999999627e-01,4.988053909362400451e-01
1.156334065753537171e-01,8.505399999999999627e-01,4.988012908531384570e-01
1.156334065753537171e-01,8.506200000000000427e-01,4.987871211207753896e-01
1.156744768671581353e-01,8.506200000000000427e-01,4.987864824904812422e-01
1.156744768671581353e-01,8.507599999999999607e-01,4.987459094942807702e-01
1.157360823048647763e-01,8.507599999999999607e-01,4.987377577478124269e-01
1.157360823048647763e-01,8.507799999999999807e-01,4.987352042741177161e-01
1.157771525966691945e-01,8.507799999999999807e-01,4.987308704235742240e-01
1.157771525966691945e-01,8.508200000000000207e-01,4.987239523473698810e-01
1.158182228884736265e-01,8.508200000000000207e-01,4.987215165782928894e-01
1.158182228884736265e-01,8.509600000000000497e-01,4.986731802244125933e-01
1.158592931802780446e-01,8.509600000000000497e-01,4.986720169840549444e-01
1.158592931802780446e-01,8.510400000000000187e-01,4.986688421041455266e-01
1.158798283261802536e-01,8.510400000000000187e-01,4.986608724877792942e-01
1.158798283261802536e-01,8.510600000000000387e-01,4.986575090539802635e-01
1.159208986179846856e-01,8.510600000000000387e-01,4.986479392740700844e-01
1.159208986179846856e-01,8.511199999999999877e-01,4.986386399921422519e-01
1.159619689097891038e-01,8.511199999999999877e-01,4.986323491266391739e-01
1.159619689097891038e-01,8.511400000000000077e-01,4.986320310627095354e-01
1.159825040556913128e-01,8.511400000000000077e-01,4.986320026144662743e-01
1.159825040556913128e-01,8.511800000000000477e-01,4.986302223005263379e-01
1.161673203688112221e-01,8.511800000000000477e-01,4.986031575275047811e-01
1.161673203688112221e-01,8.511999999999999567e-01,4.986025553270930222e-01
1.161878555147134312e-01,8.511999999999999567e-01,4.985794394516234740e-01
1.161878555147134312e-01,8.512199999999999767e-01,4.985738753888199759e-01
1.162083906606156403e-01,8.512199999999999767e-01,4.985731442654407486e-01
1.162083906606156403e-01,8.512600000000000167e-01,4.985619275896526759e-01
1.163110663901266995e-01,8.512600000000000167e-01,4.985487729674649149e-01
1.163110663901266995e-01,8.512800000000000367e-01,4.985432917043568501e-01
1.163316015360289085e-01,8.512800000000000367e-01,4.985352325861300282e-01
1.163316015360289085e-01,8.512999999999999456e-01,4.985326078178813902e-01
1.163932069737355496e-01,8.512999999999999456e-01,4.984929001759304534e-01
1.163932069737355496e-01,8.513800000000000257e-01,4.984843565806374999e-01
1.165164178491488178e-01,8.513800000000000257e-01,4.984565753360369333e-01
1.165164178491488178e-01,8.514199999999999546e-01,4.984465509685733764e-01
1.165574881409532360e-01,8.514199999999999546e-01,4.984317065429488269e-01
1.165574881409532360e-01,8.514599999999999946e-01,4.984282402416740920e-01
1.165780232868554589e-01,8.514599999999999946e-01,4.984101255622986337e-01
1.165780232868554589e-01,8.514800000000000146e-01,4.984068229290486429e-01
1.165985584327576680e-01,8.514800000000000146e-01,4.984063994099490191e-01
1.165985584327576680e-01,8.515200000000000546e-01,4.983891376528716832e-01
